GRID_ID.1,STARTweek_stravaDATE_cast,GRID_ID,ENDweek_stravaDATE_cast,SUM_total_trip_count,EcoCntr_weekly_SUM,MAX_slopePct,STARTweek_Time,HEXid_weekID,HEXid_WeekID,ENDweek_Time,week_id,week_start
BE-15,2019-02-11,BE-15,2019-02-17 23:59:00,2315.0,1351,,2019-02-11,BE-15_6,BE-15_6,2019-02-17 23:59:00,BE-15_6,2019-02-11
BN-62,2023-04-03,BN-62,2023-04-09 23:59:00,1050.0,971,,2023-04-03,BN-62_222,BN-62_222,2023-04-09 23:59:00,BN-62_222,2023-04-03
BI-29,2020-07-20,BI-29,2020-07-26 23:59:00,3110.0,6164,,2020-07-20,BI-29_81,BI-29_81,2020-07-26 23:59:00,BI-29_81,2020-07-20
BE-15,2023-06-05,BE-15,2023-06-11 23:59:00,30505.0,6892,,2023-06-05,BE-15_231,BE-15_231,2023-06-11 23:59:00,BE-15_231,2023-06-05
BH-26,2021-03-08,BH-26,2021-03-14 23:59:00,2695.0,727,,2021-03-08,BH-26_114,BH-26_114,2021-03-14 23:59:00,BH-26_114,2021-03-08
BI-29,2023-08-14,BI-29,2023-08-20 23:59:00,1245.0,0,,2023-08-14,BI-29_241,BI-29_241,2023-08-20 23:59:00,BI-29_241,2023-08-14
BI-29,2020-12-28,BI-29,2021-01-03 23:59:00,375.0,1081,,2020-12-28,BI-29_104,BI-29_104,2021-01-03 23:59:00,BI-29_104,2020-12-28
BD-26,2023-01-09,BD-26,2023-01-15 23:59:00,145.0,977,,2023-01-09,BD-26_210,BD-26_210,2023-01-15 23:59:00,BD-26_210,2023-01-09
BL-36,2022-06-06,BL-36,2022-06-12 23:59:00,3140.0,0,,2022-06-06,BL-36_179,BL-36_179,2022-06-12 23:59:00,BL-36_179,2022-06-06
BK-32,2022-08-08,BK-32,2022-08-14 23:59:00,3865.0,0,,2022-08-08,BK-32_188,BK-32_188,2022-08-14 23:59:00,BK-32_188,2022-08-08
BD-26,2019-11-18,BD-26,2019-11-24 23:59:00,100.0,487,,2019-11-18,BD-26_46,BD-26_46,2019-11-24 23:59:00,BD-26_46,2019-11-18
BE-19,2019-05-06,BE-19,2019-05-12 23:59:00,7320.0,4994,,2019-05-06,BE-19_18,BE-19_18,2019-05-12 23:59:00,BE-19_18,2019-05-06
BK-32,2022-11-07,BK-32,2022-11-13 23:59:00,1060.0,2346,,2022-11-07,BK-32_201,BK-32_201,2022-11-13 23:59:00,BK-32_201,2022-11-07
BH-24,2021-06-07,BH-24,2021-06-13 23:59:00,2865.0,2470,,2021-06-07,BH-24_127,BH-24_127,2021-06-13 23:59:00,BH-24_127,2021-06-07
BH-24,2020-01-20,BH-24,2020-01-26 23:59:00,450.0,1287,,2020-01-20,BH-24_55,BH-24_55,2020-01-26 23:59:00,BH-24_55,2020-01-20
BH-24,2022-05-30,BH-24,2022-06-05 23:59:00,2965.0,2645,,2022-05-30,BH-24_178,BH-24_178,2022-06-05 23:59:00,BH-24_178,2022-05-30
BI-29,2019-03-25,BI-29,2019-03-31 23:59:00,630.0,1744,,2019-03-25,BI-29_12,BI-29_12,2019-03-31 23:59:00,BI-29_12,2019-03-25
BK-32,2021-03-08,BK-32,2021-03-14 23:59:00,1410.0,2771,,2021-03-08,BK-32_114,BK-32_114,2021-03-14 23:59:00,BK-32_114,2021-03-08
BD-26,2022-04-25,BD-26,2022-05-01 23:59:00,2085.0,2241,,2022-04-25,BD-26_173,BD-26_173,2022-05-01 23:59:00,BD-26_173,2022-04-25
BE-15,2019-01-07,BE-15,2019-01-13 23:59:00,2745.0,1329,,2019-01-07,BE-15_1,BE-15_1,2019-01-13 23:59:00,BE-15_1,2019-01-07
BE-19,2020-01-06,BE-19,2020-01-12 23:59:00,2170.0,2199,,2020-01-06,BE-19_53,BE-19_53,2020-01-12 23:59:00,BE-19_53,2020-01-06
BQ-25,2022-01-24,BQ-25,2022-01-30 23:59:00,1815.0,527,,2022-01-24,BQ-25_160,BQ-25_160,2022-01-30 23:59:00,BQ-25_160,2022-01-24
BL-36,2020-10-19,BL-36,2020-10-25 23:59:00,2240.0,1099,,2020-10-19,BL-36_94,BL-36_94,2020-10-25 23:59:00,BL-36_94,2020-10-19
BE-15,2021-12-27,BE-15,2022-01-02 23:59:00,20370.0,3750,,2021-12-27,BE-15_156,BE-15_156,2022-01-02 23:59:00,BE-15_156,2021-12-27
BH-26,2023-05-01,BH-26,2023-05-07 23:59:00,17035.0,1242,,2023-05-01,BH-26_226,BH-26_226,2023-05-07 23:59:00,BH-26_226,2023-05-01
BH-24,2021-03-01,BH-24,2021-03-07 23:59:00,2310.0,2821,,2021-03-01,BH-24_113,BH-24_113,2021-03-07 23:59:00,BH-24_113,2021-03-01
BD-17,2023-01-23,BD-17,2023-01-29 23:59:00,550.0,456,,2023-01-23,BD-17_212,BD-17_212,2023-01-29 23:59:00,BD-17_212,2023-01-23
BD-26,2020-08-24,BD-26,2020-08-30 23:59:00,835.0,2119,,2020-08-24,BD-26_86,BD-26_86,2020-08-30 23:59:00,BD-26_86,2020-08-24
BL-36,2023-12-04,BL-36,2023-12-10 23:59:00,690.0,541,,2023-12-04,BL-36_257,BL-36_257,2023-12-10 23:59:00,BL-36_257,2023-12-04
BT-26,2020-07-06,BT-26,2020-07-12 23:59:00,650.0,6906,,2020-07-06,BT-26_79,BT-26_79,2020-07-12 23:59:00,BT-26_79,2020-07-06
BH-26,2020-10-19,BH-26,2020-10-25 23:59:00,4850.0,875,,2020-10-19,BH-26_94,BH-26_94,2020-10-25 23:59:00,BH-26_94,2020-10-19
BE-15,2021-07-12,BE-15,2021-07-18 23:59:00,19330.0,5187,,2021-07-12,BE-15_132,BE-15_132,2021-07-18 23:59:00,BE-15_132,2021-07-12
BD-17,2020-03-30,BD-17,2020-04-05 23:59:00,1055.0,1014,,2020-03-30,BD-17_65,BD-17_65,2020-04-05 23:59:00,BD-17_65,2020-03-30
BK-32,2021-04-12,BK-32,2021-04-18 23:59:00,1710.0,3425,,2021-04-12,BK-32_119,BK-32_119,2021-04-18 23:59:00,BK-32_119,2021-04-12
BQ-25,2021-11-01,BQ-25,2021-11-07 23:59:00,2675.0,903,,2021-11-01,BQ-25_148,BQ-25_148,2021-11-07 23:59:00,BQ-25_148,2021-11-01
BD-26,2019-07-15,BD-26,2019-07-21 23:59:00,325.0,999,,2019-07-15,BD-26_28,BD-26_28,2019-07-21 23:59:00,BD-26_28,2019-07-15
BI-29,2023-06-05,BI-29,2023-06-11 23:59:00,1660.0,2089,,2023-06-05,BI-29_231,BI-29_231,2023-06-11 23:59:00,BI-29_231,2023-06-05
BH-26,2020-05-25,BH-26,2020-05-31 23:59:00,9300.0,1398,,2020-05-25,BH-26_73,BH-26_73,2020-05-31 23:59:00,BH-26_73,2020-05-25
BE-19,2021-10-04,BE-19,2021-10-10 23:59:00,20410.0,8667,,2021-10-04,BE-19_144,BE-19_144,2021-10-10 23:59:00,BE-19_144,2021-10-04
BE-19,2021-03-01,BE-19,2021-03-07 23:59:00,12480.0,6921,,2021-03-01,BE-19_113,BE-19_113,2021-03-07 23:59:00,BE-19_113,2021-03-01
BD-17,2019-08-12,BD-17,2019-08-18 23:59:00,1270.0,910,,2019-08-12,BD-17_32,BD-17_32,2019-08-18 23:59:00,BD-17_32,2019-08-12
BE-19,2021-10-25,BE-19,2021-10-31 23:59:00,11440.0,4680,,2021-10-25,BE-19_147,BE-19_147,2021-10-31 23:59:00,BE-19_147,2021-10-25
BI-29,2022-06-20,BI-29,2022-06-26 23:59:00,1975.0,1009,,2022-06-20,BI-29_181,BI-29_181,2022-06-26 23:59:00,BI-29_181,2022-06-20
BT-26,2023-09-04,BT-26,2023-09-10 23:59:00,810.0,6649,,2023-09-04,BT-26_244,BT-26_244,2023-09-10 23:59:00,BT-26_244,2023-09-04
BC-12,2019-02-18,BC-12,2019-02-24 23:59:00,815.0,1917,,2019-02-18,BC-12_7,BC-12_7,2019-02-24 23:59:00,BC-12_7,2019-02-18
BQ-25,2019-10-07,BQ-25,2019-10-13 23:59:00,240.0,0,,2019-10-07,BQ-25_40,BQ-25_40,2019-10-13 23:59:00,BQ-25_40,2019-10-07
BT-26,2021-07-12,BT-26,2021-07-18 23:59:00,835.0,5845,,2021-07-12,BT-26_132,BT-26_132,2021-07-18 23:59:00,BT-26_132,2021-07-12
BL-36,2020-11-09,BL-36,2020-11-15 23:59:00,1370.0,1028,,2020-11-09,BL-36_97,BL-36_97,2020-11-15 23:59:00,BL-36_97,2020-11-09
BT-26,2021-11-15,BT-26,2021-11-21 23:59:00,405.0,3218,,2021-11-15,BT-26_150,BT-26_150,2021-11-21 23:59:00,BT-26_150,2021-11-15
BE-15,2019-05-27,BE-15,2019-06-02 23:59:00,13840.0,5275,,2019-05-27,BE-15_21,BE-15_21,2019-06-02 23:59:00,BE-15_21,2019-05-27
BH-24,2023-01-30,BH-24,2023-02-05 23:59:00,325.0,281,,2023-01-30,BH-24_213,BH-24_213,2023-02-05 23:59:00,BH-24_213,2023-01-30
BQ-25,2019-12-30,BQ-25,2020-01-05 23:59:00,205.0,0,,2019-12-30,BQ-25_52,BQ-25_52,2020-01-05 23:59:00,BQ-25_52,2019-12-30
BN-62,2023-05-01,BN-62,2023-05-07 23:59:00,1735.0,0,,2023-05-01,BN-62_226,BN-62_226,2023-05-07 23:59:00,BN-62_226,2023-05-01
BC-12,2021-11-22,BC-12,2021-11-28 23:59:00,4775.0,2330,,2021-11-22,BC-12_151,BC-12_151,2021-11-28 23:59:00,BC-12_151,2021-11-22
BK-32,2021-03-29,BK-32,2021-04-04 23:59:00,2905.0,4766,,2021-03-29,BK-32_117,BK-32_117,2021-04-04 23:59:00,BK-32_117,2021-03-29
BE-15,2019-08-05,BE-15,2019-08-11 23:59:00,8485.0,3748,,2019-08-05,BE-15_31,BE-15_31,2019-08-11 23:59:00,BE-15_31,2019-08-05
BT-26,2021-10-25,BT-26,2021-10-31 23:59:00,275.0,2940,,2021-10-25,BT-26_147,BT-26_147,2021-10-31 23:59:00,BT-26_147,2021-10-25
BI-29,2019-08-05,BI-29,2019-08-11 23:59:00,1425.0,2975,,2019-08-05,BI-29_31,BI-29_31,2019-08-11 23:59:00,BI-29_31,2019-08-05
BE-19,2023-08-21,BE-19,2023-08-27 23:59:00,12490.0,2332,,2023-08-21,BE-19_242,BE-19_242,2023-08-27 23:59:00,BE-19_242,2023-08-21
BQ-25,2023-09-18,BQ-25,2023-09-24 23:59:00,5065.0,1435,,2023-09-18,BQ-25_246,BQ-25_246,2023-09-24 23:59:00,BQ-25_246,2023-09-18
BH-24,2022-10-03,BH-24,2022-10-09 23:59:00,9915.0,3942,,2022-10-03,BH-24_196,BH-24_196,2022-10-09 23:59:00,BH-24_196,2022-10-03
BT-26,2022-07-04,BT-26,2022-07-10 23:59:00,1295.0,1302,,2022-07-04,BT-26_183,BT-26_183,2022-07-10 23:59:00,BT-26_183,2022-07-04
BQ-25,2021-09-27,BQ-25,2021-10-03 23:59:00,4920.0,1303,,2021-09-27,BQ-25_143,BQ-25_143,2021-10-03 23:59:00,BQ-25_143,2021-09-27
BH-26,2019-02-18,BH-26,2019-02-24 23:59:00,1015.0,459,,2019-02-18,BH-26_7,BH-26_7,2019-02-24 23:59:00,BH-26_7,2019-02-18
BI-29,2021-03-29,BI-29,2021-04-04 23:59:00,1525.0,4222,,2021-03-29,BI-29_117,BI-29_117,2021-04-04 23:59:00,BI-29_117,2021-03-29
BN-62,2022-03-21,BN-62,2022-03-27 23:59:00,975.0,753,,2022-03-21,BN-62_168,BN-62_168,2022-03-27 23:59:00,BN-62_168,2022-03-21
BC-12,2021-05-10,BC-12,2021-05-16 23:59:00,3265.0,1463,,2021-05-10,BC-12_123,BC-12_123,2021-05-16 23:59:00,BC-12_123,2021-05-10
BT-26,2022-04-18,BT-26,2022-04-24 23:59:00,875.0,4033,,2022-04-18,BT-26_172,BT-26_172,2022-04-24 23:59:00,BT-26_172,2022-04-18
BN-62,2020-01-06,BN-62,2020-01-12 23:59:00,180.0,353,,2020-01-06,BN-62_53,BN-62_53,2020-01-12 23:59:00,BN-62_53,2020-01-06
BE-15,2019-09-09,BE-15,2019-09-15 23:59:00,11580.0,4298,,2019-09-09,BE-15_36,BE-15_36,2019-09-15 23:59:00,BE-15_36,2019-09-09
BH-26,2022-01-10,BH-26,2022-01-16 23:59:00,960.0,619,,2022-01-10,BH-26_158,BH-26_158,2022-01-16 23:59:00,BH-26_158,2022-01-10
BI-29,2021-08-02,BI-29,2021-08-08 23:59:00,2305.0,3414,,2021-08-02,BI-29_135,BI-29_135,2021-08-08 23:59:00,BI-29_135,2021-08-02
BE-19,2023-07-17,BE-19,2023-07-23 23:59:00,11540.0,3912,,2023-07-17,BE-19_237,BE-19_237,2023-07-23 23:59:00,BE-19_237,2023-07-17
BD-26,2022-10-10,BD-26,2022-10-16 23:59:00,435.0,1493,,2022-10-10,BD-26_197,BD-26_197,2022-10-16 23:59:00,BD-26_197,2022-10-10
BC-12,2019-12-16,BC-12,2019-12-22 23:59:00,1170.0,1606,,2019-12-16,BC-12_50,BC-12_50,2019-12-22 23:59:00,BC-12_50,2019-12-16
BC-12,2023-10-16,BC-12,2023-10-22 23:59:00,17695.0,6086,,2023-10-16,BC-12_250,BC-12_250,2023-10-22 23:59:00,BC-12_250,2023-10-16
BD-26,2022-06-13,BD-26,2022-06-19 23:59:00,1855.0,1878,,2022-06-13,BD-26_180,BD-26_180,2022-06-19 23:59:00,BD-26_180,2022-06-13
BT-26,2021-03-01,BT-26,2021-03-07 23:59:00,660.0,88,,2021-03-01,BT-26_113,BT-26_113,2021-03-07 23:59:00,BT-26_113,2021-03-01
BE-15,2023-11-06,BE-15,2023-11-12 23:59:00,42885.0,6725,,2023-11-06,BE-15_253,BE-15_253,2023-11-12 23:59:00,BE-15_253,2023-11-06
BH-24,2021-11-01,BH-24,2021-11-07 23:59:00,1225.0,1533,,2021-11-01,BH-24_148,BH-24_148,2021-11-07 23:59:00,BH-24_148,2021-11-01
BQ-25,2020-03-30,BQ-25,2020-04-05 23:59:00,1325.0,0,,2020-03-30,BQ-25_65,BQ-25_65,2020-04-05 23:59:00,BQ-25_65,2020-03-30
BQ-25,2022-03-28,BQ-25,2022-04-03 23:59:00,4340.0,1124,,2022-03-28,BQ-25_169,BQ-25_169,2022-04-03 23:59:00,BQ-25_169,2022-03-28
BE-19,2020-01-20,BE-19,2020-01-26 23:59:00,2515.0,2245,,2020-01-20,BE-19_55,BE-19_55,2020-01-26 23:59:00,BE-19_55,2020-01-20
BQ-25,2020-03-02,BQ-25,2020-03-08 23:59:00,1260.0,0,,2020-03-02,BQ-25_61,BQ-25_61,2020-03-08 23:59:00,BQ-25_61,2020-03-02
BD-17,2019-12-16,BD-17,2019-12-22 23:59:00,700.0,446,,2019-12-16,BD-17_50,BD-17_50,2019-12-22 23:59:00,BD-17_50,2019-12-16
BH-26,2023-09-04,BH-26,2023-09-10 23:59:00,6355.0,1953,,2023-09-04,BH-26_244,BH-26_244,2023-09-10 23:59:00,BH-26_244,2023-09-04
BI-29,2020-06-01,BI-29,2020-06-07 23:59:00,2850.0,6539,,2020-06-01,BI-29_74,BI-29_74,2020-06-07 23:59:00,BI-29_74,2020-06-01
BT-26,2020-02-03,BT-26,2020-02-09 23:59:00,175.0,2397,,2020-02-03,BT-26_57,BT-26_57,2020-02-09 23:59:00,BT-26_57,2020-02-03
BE-19,2022-07-11,BE-19,2022-07-17 23:59:00,11795.0,3789,,2022-07-11,BE-19_184,BE-19_184,2022-07-17 23:59:00,BE-19_184,2022-07-11
BT-26,2019-06-03,BT-26,2019-06-09 23:59:00,465.0,4707,,2019-06-03,BT-26_22,BT-26_22,2019-06-09 23:59:00,BT-26_22,2019-06-03
BE-15,2023-12-04,BE-15,2023-12-10 23:59:00,22335.0,2991,,2023-12-04,BE-15_257,BE-15_257,2023-12-10 23:59:00,BE-15_257,2023-12-04
BD-17,2023-11-20,BD-17,2023-11-26 23:59:00,1765.0,809,,2023-11-20,BD-17_255,BD-17_255,2023-11-26 23:59:00,BD-17_255,2023-11-20
BQ-25,2019-12-02,BQ-25,2019-12-08 23:59:00,120.0,0,,2019-12-02,BQ-25_48,BQ-25_48,2019-12-08 23:59:00,BQ-25_48,2019-12-02
BI-29,2019-05-06,BI-29,2019-05-12 23:59:00,1220.0,2403,,2019-05-06,BI-29_18,BI-29_18,2019-05-12 23:59:00,BI-29_18,2019-05-06
BL-36,2019-04-29,BL-36,2019-05-05 23:59:00,2460.0,3370,,2019-04-29,BL-36_17,BL-36_17,2019-05-05 23:59:00,BL-36_17,2019-04-29
BE-15,2020-03-23,BE-15,2020-03-29 23:59:00,16325.0,6650,,2020-03-23,BE-15_64,BE-15_64,2020-03-29 23:59:00,BE-15_64,2020-03-23
BN-62,2022-05-16,BN-62,2022-05-22 23:59:00,3250.0,1072,,2022-05-16,BN-62_176,BN-62_176,2022-05-22 23:59:00,BN-62_176,2022-05-16
BI-29,2021-02-15,BI-29,2021-02-21 23:59:00,10.0,89,,2021-02-15,BI-29_111,BI-29_111,2021-02-21 23:59:00,BI-29_111,2021-02-15
BL-36,2023-06-19,BL-36,2023-06-25 23:59:00,3195.0,0,,2023-06-19,BL-36_233,BL-36_233,2023-06-25 23:59:00,BL-36_233,2023-06-19
BE-15,2020-08-24,BE-15,2020-08-30 23:59:00,20910.0,5266,,2020-08-24,BE-15_86,BE-15_86,2020-08-30 23:59:00,BE-15_86,2020-08-24
BI-29,2019-04-15,BI-29,2019-04-21 23:59:00,1160.0,2967,,2019-04-15,BI-29_15,BI-29_15,2019-04-21 23:59:00,BI-29_15,2019-04-15
BT-26,2020-04-27,BT-26,2020-05-03 23:59:00,635.0,8802,,2020-04-27,BT-26_69,BT-26_69,2020-05-03 23:59:00,BT-26_69,2020-04-27
BC-12,2023-06-12,BC-12,2023-06-18 23:59:00,12105.0,4867,,2023-06-12,BC-12_232,BC-12_232,2023-06-18 23:59:00,BC-12_232,2023-06-12
BI-29,2022-07-04,BI-29,2022-07-10 23:59:00,1915.0,926,,2022-07-04,BI-29_183,BI-29_183,2022-07-10 23:59:00,BI-29_183,2022-07-04
BH-24,2019-12-30,BH-24,2020-01-05 23:59:00,440.0,1287,,2019-12-30,BH-24_52,BH-24_52,2020-01-05 23:59:00,BH-24_52,2019-12-30
BQ-25,2019-08-26,BQ-25,2019-09-01 23:59:00,440.0,0,,2019-08-26,BQ-25_34,BQ-25_34,2019-09-01 23:59:00,BQ-25_34,2019-08-26
BH-26,2020-07-13,BH-26,2020-07-19 23:59:00,11250.0,942,,2020-07-13,BH-26_80,BH-26_80,2020-07-19 23:59:00,BH-26_80,2020-07-13
BN-62,2022-12-26,BN-62,2023-01-01 23:59:00,965.0,690,,2022-12-26,BN-62_208,BN-62_208,2023-01-01 23:59:00,BN-62_208,2022-12-26
BT-26,2019-11-04,BT-26,2019-11-10 23:59:00,350.0,3439,,2019-11-04,BT-26_44,BT-26_44,2019-11-10 23:59:00,BT-26_44,2019-11-04
BK-32,2020-09-07,BK-32,2020-09-13 23:59:00,5655.0,8677,,2020-09-07,BK-32_88,BK-32_88,2020-09-13 23:59:00,BK-32_88,2020-09-07
BD-17,2022-04-18,BD-17,2022-04-24 23:59:00,2245.0,0,,2022-04-18,BD-17_172,BD-17_172,2022-04-24 23:59:00,BD-17_172,2022-04-18
BD-17,2021-12-06,BD-17,2021-12-12 23:59:00,1090.0,540,,2021-12-06,BD-17_153,BD-17_153,2021-12-12 23:59:00,BD-17_153,2021-12-06
BC-12,2023-08-28,BC-12,2023-09-03 23:59:00,10930.0,5338,,2023-08-28,BC-12_243,BC-12_243,2023-09-03 23:59:00,BC-12_243,2023-08-28
BE-15,2023-11-13,BE-15,2023-11-19 23:59:00,37695.0,5337,,2023-11-13,BE-15_254,BE-15_254,2023-11-19 23:59:00,BE-15_254,2023-11-13
BE-19,2022-10-03,BE-19,2022-10-09 23:59:00,18620.0,6693,,2022-10-03,BE-19_196,BE-19_196,2022-10-09 23:59:00,BE-19_196,2022-10-03
BD-26,2021-07-05,BD-26,2021-07-11 23:59:00,630.0,8664,,2021-07-05,BD-26_131,BD-26_131,2021-07-11 23:59:00,BD-26_131,2021-07-05
BE-19,2022-02-21,BE-19,2022-02-27 23:59:00,3450.0,1824,,2022-02-21,BE-19_164,BE-19_164,2022-02-27 23:59:00,BE-19_164,2022-02-21
BQ-25,2019-04-08,BQ-25,2019-04-14 23:59:00,255.0,0,,2019-04-08,BQ-25_14,BQ-25_14,2019-04-14 23:59:00,BQ-25_14,2019-04-08
BD-26,2022-10-24,BD-26,2022-10-30 23:59:00,245.0,972,,2022-10-24,BD-26_199,BD-26_199,2022-10-30 23:59:00,BD-26_199,2022-10-24
BH-26,2023-11-06,BH-26,2023-11-12 23:59:00,2095.0,944,,2023-11-06,BH-26_253,BH-26_253,2023-11-12 23:59:00,BH-26_253,2023-11-06
BD-26,2021-10-18,BD-26,2021-10-24 23:59:00,415.0,1749,,2021-10-18,BD-26_146,BD-26_146,2021-10-24 23:59:00,BD-26_146,2021-10-18
BI-29,2023-09-18,BI-29,2023-09-24 23:59:00,1195.0,0,,2023-09-18,BI-29_246,BI-29_246,2023-09-24 23:59:00,BI-29_246,2023-09-18
BL-36,2019-06-17,BL-36,2019-06-23 23:59:00,2015.0,1360,,2019-06-17,BL-36_24,BL-36_24,2019-06-23 23:59:00,BL-36_24,2019-06-17
BH-26,2023-07-17,BH-26,2023-07-23 23:59:00,3220.0,1339,,2023-07-17,BH-26_237,BH-26_237,2023-07-23 23:59:00,BH-26_237,2023-07-17
BH-26,2019-12-23,BH-26,2019-12-29 23:59:00,1765.0,498,,2019-12-23,BH-26_51,BH-26_51,2019-12-29 23:59:00,BH-26_51,2019-12-23
BE-19,2023-10-16,BE-19,2023-10-22 23:59:00,47345.0,8578,,2023-10-16,BE-19_250,BE-19_250,2023-10-22 23:59:00,BE-19_250,2023-10-16
BD-17,2023-08-28,BD-17,2023-09-03 23:59:00,3295.0,1863,,2023-08-28,BD-17_243,BD-17_243,2023-09-03 23:59:00,BD-17_243,2023-08-28
BE-15,2022-10-03,BE-15,2022-10-09 23:59:00,41665.0,5602,,2022-10-03,BE-15_196,BE-15_196,2022-10-09 23:59:00,BE-15_196,2022-10-03
BL-36,2020-07-06,BL-36,2020-07-12 23:59:00,4405.0,2477,,2020-07-06,BL-36_79,BL-36_79,2020-07-12 23:59:00,BL-36_79,2020-07-06
BK-32,2020-11-30,BK-32,2020-12-06 23:59:00,1065.0,2185,,2020-11-30,BK-32_100,BK-32_100,2020-12-06 23:59:00,BK-32_100,2020-11-30
BL-36,2021-07-19,BL-36,2021-07-25 23:59:00,3935.0,107,,2021-07-19,BL-36_133,BL-36_133,2021-07-25 23:59:00,BL-36_133,2021-07-19
BT-26,2019-12-23,BT-26,2019-12-29 23:59:00,770.0,4299,,2019-12-23,BT-26_51,BT-26_51,2019-12-29 23:59:00,BT-26_51,2019-12-23
BH-26,2022-07-11,BH-26,2022-07-17 23:59:00,5385.0,648,,2022-07-11,BH-26_184,BH-26_184,2022-07-17 23:59:00,BH-26_184,2022-07-11
BT-26,2022-06-27,BT-26,2022-07-03 23:59:00,820.0,6826,,2022-06-27,BT-26_182,BT-26_182,2022-07-03 23:59:00,BT-26_182,2022-06-27
BQ-25,2021-12-20,BQ-25,2021-12-26 23:59:00,2360.0,745,,2021-12-20,BQ-25_155,BQ-25_155,2021-12-26 23:59:00,BQ-25_155,2021-12-20
BD-26,2020-12-14,BD-26,2020-12-20 23:59:00,115.0,2166,,2020-12-14,BD-26_102,BD-26_102,2020-12-20 23:59:00,BD-26_102,2020-12-14
BD-17,2020-05-18,BD-17,2020-05-24 23:59:00,2570.0,1853,,2020-05-18,BD-17_72,BD-17_72,2020-05-24 23:59:00,BD-17_72,2020-05-18
BN-62,2023-11-20,BN-62,2023-11-26 23:59:00,430.0,604,,2023-11-20,BN-62_255,BN-62_255,2023-11-26 23:59:00,BN-62_255,2023-11-20
BD-26,2023-10-02,BD-26,2023-10-08 23:59:00,385.0,1704,,2023-10-02,BD-26_248,BD-26_248,2023-10-08 23:59:00,BD-26_248,2023-10-02
BD-17,2020-05-04,BD-17,2020-05-10 23:59:00,1740.0,1764,,2020-05-04,BD-17_70,BD-17_70,2020-05-10 23:59:00,BD-17_70,2020-05-04
BH-26,2021-09-13,BH-26,2021-09-19 23:59:00,6420.0,1859,,2021-09-13,BH-26_141,BH-26_141,2021-09-19 23:59:00,BH-26_141,2021-09-13
BI-29,2023-04-10,BI-29,2023-04-16 23:59:00,1350.0,1113,,2023-04-10,BI-29_223,BI-29_223,2023-04-16 23:59:00,BI-29_223,2023-04-10
BH-26,2020-08-24,BH-26,2020-08-30 23:59:00,8895.0,918,,2020-08-24,BH-26_86,BH-26_86,2020-08-30 23:59:00,BH-26_86,2020-08-24
BH-24,2019-12-09,BH-24,2019-12-15 23:59:00,340.0,1272,,2019-12-09,BH-24_49,BH-24_49,2019-12-15 23:59:00,BH-24_49,2019-12-09
BH-24,2022-03-14,BH-24,2022-03-20 23:59:00,2180.0,2526,,2022-03-14,BH-24_167,BH-24_167,2022-03-20 23:59:00,BH-24_167,2022-03-14
BT-26,2019-06-24,BT-26,2019-06-30 23:59:00,515.0,5115,,2019-06-24,BT-26_25,BT-26_25,2019-06-30 23:59:00,BT-26_25,2019-06-24
BT-26,2022-02-14,BT-26,2022-02-20 23:59:00,370.0,3817,,2022-02-14,BT-26_163,BT-26_163,2022-02-20 23:59:00,BT-26_163,2022-02-14
BE-15,2021-01-18,BE-15,2021-01-24 23:59:00,11680.0,2535,,2021-01-18,BE-15_107,BE-15_107,2021-01-24 23:59:00,BE-15_107,2021-01-18
BK-32,2023-10-09,BK-32,2023-10-15 23:59:00,1835.0,3871,,2023-10-09,BK-32_249,BK-32_249,2023-10-15 23:59:00,BK-32_249,2023-10-09
BE-19,2019-06-24,BE-19,2019-06-30 23:59:00,8315.0,5740,,2019-06-24,BE-19_25,BE-19_25,2019-06-30 23:59:00,BE-19_25,2019-06-24
BT-26,2022-06-20,BT-26,2022-06-26 23:59:00,1055.0,3432,,2022-06-20,BT-26_181,BT-26_181,2022-06-26 23:59:00,BT-26_181,2022-06-20
BH-26,2020-07-06,BH-26,2020-07-12 23:59:00,10660.0,1032,,2020-07-06,BH-26_79,BH-26_79,2020-07-12 23:59:00,BH-26_79,2020-07-06
BD-26,2020-06-08,BD-26,2020-06-14 23:59:00,680.0,2477,,2020-06-08,BD-26_75,BD-26_75,2020-06-14 23:59:00,BD-26_75,2020-06-08
BI-29,2020-11-16,BI-29,2020-11-22 23:59:00,690.0,1969,,2020-11-16,BI-29_98,BI-29_98,2020-11-22 23:59:00,BI-29_98,2020-11-16
BL-36,2022-11-07,BL-36,2022-11-13 23:59:00,1380.0,0,,2022-11-07,BL-36_201,BL-36_201,2022-11-13 23:59:00,BL-36_201,2022-11-07
BK-32,2023-09-25,BK-32,2023-10-01 23:59:00,2315.0,4925,,2023-09-25,BK-32_247,BK-32_247,2023-10-01 23:59:00,BK-32_247,2023-09-25
BD-17,2019-09-16,BD-17,2019-09-22 23:59:00,1200.0,770,,2019-09-16,BD-17_37,BD-17_37,2019-09-22 23:59:00,BD-17_37,2019-09-16
BQ-25,2021-05-10,BQ-25,2021-05-16 23:59:00,4485.0,1128,,2021-05-10,BQ-25_123,BQ-25_123,2021-05-16 23:59:00,BQ-25_123,2021-05-10
BC-12,2020-11-23,BC-12,2020-11-29 23:59:00,2630.0,0,,2020-11-23,BC-12_99,BC-12_99,2020-11-29 23:59:00,BC-12_99,2020-11-23
